web_scraper_order,web_scraper_start_url,brand,name,price,url,image
"1784124337-451","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=116","Perfect Serum Original 80ml","Rs 2,000","https://koreanbeautypoint.com/shop/perfect-hair-serum-perfect-serum-original-80ml-4980","https://koreanbeautypoint.com/web/image/product.product/8882/image_1024/%5Bperfect%20hair%20serum%5D%20Perfect%20Serum%20Original%2080ml?unique=affe57f"
"1784124346-452","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=1","30 Seconds Quick Bubble Mask","Rs 2,700","https://koreanbeautypoint.com/shop/30-seconds-quick-bubble-mask-4339","https://koreanbeautypoint.com/web/image/product.product/7917/image_1024/%5Bmenokin%20bright%20bubble%20mask%5D%2030%20Seconds%20Quick%20Bubble%20Mask%20%28Bright%29?unique=f9fde92"
"1784124356-453","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=161","Tranexamic Acid Skin Booster Cream","Rs 3,300","https://koreanbeautypoint.com/shop/meditherapy-txa-cream-tranexamic-acid-skin-booster-cream-8743","https://koreanbeautypoint.com/web/image/product.product/15501/image_1024/%5Bmeditherapy%20TXA%20cream%5D%20Tranexamic%20Acid%20Skin%20Booster%20Cream?unique=55d672c"
"1784124356-454","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=161","Vitamin Skin Booster Bubble Serum","Rs 3,300","https://koreanbeautypoint.com/shop/meditherapy-vita-bubble-serum-vitamin-skin-booster-bubble-serum-8742","https://koreanbeautypoint.com/web/image/product.product/15500/image_1024/%5Bmeditherapy%20vita%20bubble%20serum%5D%20Vitamin%20Skin%20Booster%20Bubble%20Serum?unique=55d672c"
"1784124356-455","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=161","Retinal Skin Booster Serum 150ml","Rs 3,300","https://koreanbeautypoint.com/shop/meditherapy-retinal-booster-retinal-skin-booster-serum-150ml-7674","https://koreanbeautypoint.com/web/image/product.product/11692/image_1024/%5Bmeditherapy%20retinal%20booster%5D%20Retinal%20Skin%20Booster%20Serum%20150ml?unique=41a9d7f"
"1784124373-456","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","Zero Pore Serum 2.0 37ml","Rs 3,000","https://koreanbeautypoint.com/shop/medicube-zero-pore-serum-20-zero-pore-serum-20-37ml-4897","https://koreanbeautypoint.com/web/image/product.product/8767/image_1024/%5Bmedicube%20zero%20pore%20serum%202.0%5D%20Zero%20Pore%20Serum%202.0%2037ml?unique=affe57f"
"1784124373-457","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","Deep Vita C Pad 70 Pads","Rs 3,800","https://koreanbeautypoint.com/shop/medicube-vita-c-pad-deep-vita-c-pad-70-pads-4891","https://koreanbeautypoint.com/web/image/product.product/8761/image_1024/%5Bmedicube%20vita%20c%20pad%5D%20Deep%20Vita%20C%20Pad%2070%20Pads?unique=52f75a0"
"1784124373-458","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","Triple Collagen Serum 55ml","Rs 4,200","https://koreanbeautypoint.com/shop/medicube-triple-collagen-serum-triple-collagen-serum-55ml-4887","https://koreanbeautypoint.com/web/image/product.product/8757/image_1024/%5Bmedicube%20triple%20collagen%20serum%5D%20Triple%20Collagen%20Serum%2055ml?unique=7fd9ce0"
"1784124373-459","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","Hypochlorous Acid Daily Facial Spray Mini 50ml","Rs 1,600","https://koreanbeautypoint.com/shop/medicube-relief-spray-mini-hypochlorous-acid-daily-facial-spray-mini-50ml-4885","https://koreanbeautypoint.com/web/image/product.product/8755/image_1024/%5Bmedicube%20relief%20spray%20mini%5D%20Hypochlorous%20Acid%20Daily%20Facial%20Spray%20Mini%2050ml?unique=552997a"
"1784124373-460","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","Red Clear Cica Body Mist 200ml","Rs 3,200","https://koreanbeautypoint.com/shop/medicube-red-body-mist-red-clear-cica-body-mist-200ml-4884","https://koreanbeautypoint.com/web/image/product.product/8754/image_1024/%5Bmedicube%20red%20body%20mist%5D%20Red%20Clear%20Cica%20Body%20Mist%20200ml?unique=affe57f"
"1784124373-461","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","Zero Pore Cooling Mask","Rs 350","https://koreanbeautypoint.com/shop/medicube-pore-cooling-sheetmask-zero-pore-cooling-mask-4883","https://koreanbeautypoint.com/web/image/product.product/8753/image_1024/%5Bmedicube%20pore%20cooling%20sheetmask%5D%20Zero%20Pore%20Cooling%20Mask?unique=1fa3a8f"
"1784124373-462","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","PDRN Pink Peptide Serum 30ml","Rs 3,300","https://koreanbeautypoint.com/shop/medicube-pdrn-peptide-serum-pdrn-pink-peptide-serum-30ml-4880","https://koreanbeautypoint.com/web/image/product.product/8750/image_1024/%5Bmedicube%20PDRN%20peptide%20serum%5D%20PDRN%20Pink%20Peptide%20Serum%2030ml?unique=433b209"
"1784124373-463","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","PDRN Pink One Day Serum Set","Rs 1,500","https://koreanbeautypoint.com/shop/medicube-pdrn-one-day-serum-set-pdrn-pink-one-day-serum-set-4879","https://koreanbeautypoint.com/web/image/product.product/8749/image_1024/%5Bmedicube%20PDRN%20one%20day%20serum%20set%5D%20PDRN%20Pink%20One%20Day%20Serum%20Set?unique=eef4579"
"1784124373-464","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","PDRN Pink Niacinamide Milky Toner 150ml","Rs 3,500","https://koreanbeautypoint.com/shop/medicube-pdrn-milky-toner-pdrn-pink-niacinamide-milky-toner-150ml-4877","https://koreanbeautypoint.com/web/image/product.product/8747/image_1024/%5Bmedicube%20PDRN%20milky%20toner%5D%20PDRN%20Pink%20Niacinamide%20Milky%20Toner%20150ml?unique=433b209"
"1784124373-465","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","PDRN Lip Sleeping Mask 10g","Rs 1,800","https://koreanbeautypoint.com/shop/medicube-pdrn-lip-mask-pdrn-lip-sleeping-mask-10g-4876","https://koreanbeautypoint.com/web/image/product.product/8746/image_1024/%5Bmedicube%20PDRN%20lip%20mask%5D%20PDRN%20Lip%20Sleeping%20Mask%2010g?unique=55b9647"
"1784124373-466","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","PDRN Pink Cica Soothing Toner 250ml","Rs 3,500","https://koreanbeautypoint.com/shop/medicube-pdrn-cica-toner-pdrn-pink-cica-soothing-toner-250ml-4874","https://koreanbeautypoint.com/web/image/product.product/8744/image_1024/%5Bmedicube%20PDRN%20cica%20toner%5D%20PDRN%20Pink%20Cica%20Soothing%20Toner%20250ml?unique=3209ec7"
"1784124373-467","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","PDRN Pink Collagen Capsule Cream","Rs 3,800","https://koreanbeautypoint.com/shop/medicube-pdrn-capsule-cream-pdrn-pink-collagen-capsule-cream-4873","https://koreanbeautypoint.com/web/image/product.product/8743/image_1024/%5Bmedicube%20PDRN%20capsule%20cream%5D%20PDRN%20Pink%20Collagen%20Capsule%20Cream?unique=82752cd"
"1784124373-468","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","PDRN Pink Caffeine Night Wrapping Mask 75ml","Rs 4,000","https://koreanbeautypoint.com/shop/medicube-pdrn-caffeine-wrap-pdrn-pink-caffeine-night-wrapping-mask-75ml-4872","https://koreanbeautypoint.com/web/image/product.product/8742/image_1024/%5Bmedicube%20PDRN%20caffeine%20wrap%5D%20PDRN%20Pink%20Caffeine%20Night%20Wrapping%20Mask%2075ml?unique=e3aeb91"
"1784124373-469","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","One Day Exosome Shot Pore Ampoule 2000 30ml","Rs 3,300","https://koreanbeautypoint.com/shop/medicube-one-day-exo-shot-one-day-exosome-shot-pore-ampoule-2000-30ml-4870","https://koreanbeautypoint.com/web/image/product.product/8740/image_1024/%5Bmedicube%20one%20day%20exo%20shot%5D%20One%20Day%20Exosome%20Shot%20Pore%20Ampoule%202000%2030ml?unique=23a9869"
"1784124373-470","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","Kojic Acid Turmeric Night Wrapping Mask 75ml","Rs 4,000","https://koreanbeautypoint.com/shop/medicube-kojic-wrap-kojic-acid-turmeric-night-wrapping-mask-75ml-4869","https://koreanbeautypoint.com/web/image/product.product/8739/image_1024/%5Bmedicube%20kojic%20wrap%5D%20Kojic%20Acid%20Turmeric%20Night%20Wrapping%20Mask%2075ml?unique=264f69e"
"1784124373-471","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","Jelly Brush","Rs 900","https://koreanbeautypoint.com/shop/medicube-jelly-brush-jelly-brush-4867","https://koreanbeautypoint.com/web/image/product.product/8737/image_1024/%5Bmedicube%20jelly%20brush%5D%20Jelly%20Brush?unique=affe57f"
"1784124373-472","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","Hyaluronic Multi Peptide Serum 30ml","Rs 3,300","https://koreanbeautypoint.com/shop/medicube-ha-peptide-serum-hyaluronic-multi-peptide-serum-30ml-4866","https://koreanbeautypoint.com/web/image/product.product/8736/image_1024/%5Bmedicube%20ha%20peptide%20serum%5D%20Hyaluronic%20Multi%20Peptide%20Serum%2030ml?unique=0fae49a"
"1784124373-473","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","Deep Vita C Glutathione Brightening Mask","Rs 350","https://koreanbeautypoint.com/shop/medicube-glutathione-sheetmask-deep-vita-c-glutathione-brightening-mask-4865","https://koreanbeautypoint.com/web/image/product.product/8735/image_1024/%5Bmedicube%20glutathione%20sheetmask%5D%20Deep%20Vita%20C%20Glutathione%20Brightening%20Mask?unique=433b209"
"1784124373-474","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","Age-R Glutathione Glow Serum 30ml","Rs 3,300","https://koreanbeautypoint.com/shop/medicube-glutathione-serum-age-r-glutathione-glow-serum-30ml-4864","https://koreanbeautypoint.com/web/image/product.product/8734/image_1024/%5Bmedicube%20glutathione%20serum%5D%20Age-R%20Glutathione%20Glow%20Serum%2030ml?unique=52f75a0"
"1784124373-475","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","Exosome Cica Ampoule 30ml","Rs 3,200","https://koreanbeautypoint.com/shop/medicube-exo-cica-serum-exosome-cica-ampoule-30ml-4862","https://koreanbeautypoint.com/web/image/product.product/8732/image_1024/%5Bmedicube%20exo%20cica%20serum%5D%20Exosome%20Cica%20Ampoule%2030ml?unique=433b209"
"1784124373-476","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","Hyaluronic Multi Peptide Serum 30ml","Rs 3,300","https://koreanbeautypoint.com/shop/medicube-ha-peptide-serum-hyaluronic-multi-peptide-serum-30ml-4866","https://koreanbeautypoint.com/web/image/product.product/8736/image_1024/%5Bmedicube%20ha%20peptide%20serum%5D%20Hyaluronic%20Multi%20Peptide%20Serum%2030ml?unique=0fae49a"
"1784124373-477","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","Deep Vita C Glutathione Brightening Mask","Rs 350","https://koreanbeautypoint.com/shop/medicube-glutathione-sheetmask-deep-vita-c-glutathione-brightening-mask-4865","https://koreanbeautypoint.com/web/image/product.product/8735/image_1024/%5Bmedicube%20glutathione%20sheetmask%5D%20Deep%20Vita%20C%20Glutathione%20Brightening%20Mask?unique=433b209"
"1784124373-478","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","Age-R Glutathione Glow Serum 30ml","Rs 3,300","https://koreanbeautypoint.com/shop/medicube-glutathione-serum-age-r-glutathione-glow-serum-30ml-4864","https://koreanbeautypoint.com/web/image/product.product/8734/image_1024/%5Bmedicube%20glutathione%20serum%5D%20Age-R%20Glutathione%20Glow%20Serum%2030ml?unique=52f75a0"
"1784124373-479","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","Exosome Cica Ampoule 30ml","Rs 3,200","https://koreanbeautypoint.com/shop/medicube-exo-cica-serum-exosome-cica-ampoule-30ml-4862","https://koreanbeautypoint.com/web/image/product.product/8732/image_1024/%5Bmedicube%20exo%20cica%20serum%5D%20Exosome%20Cica%20Ampoule%2030ml?unique=433b209"
"1784124373-480","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","Collagen Night Wrapping Mask 75ml","Rs 4,000","https://koreanbeautypoint.com/shop/medicube-collagen-wrap-collagen-night-wrapping-mask-75ml-4861","https://koreanbeautypoint.com/web/image/product.product/8731/image_1024/%5Bmedicube%20collagen%20wrap%5D%20Collagen%20Night%20Wrapping%20Mask%2075ml?unique=78bce67"
"1784124373-481","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","Triple Collagen Toner 4.0 140ml","Rs 3,500","https://koreanbeautypoint.com/shop/medicube-collagen-toner-triple-collagen-toner-40-140ml-4860","https://koreanbeautypoint.com/web/image/product.product/8730/image_1024/%5Bmedicube%20collagen%20toner%5D%20Triple%20Collagen%20Toner%204.0%20140ml?unique=eef4579"
"1784124373-482","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","Collagen Firming Sun Cream 50ml","Rs 3,000","https://koreanbeautypoint.com/shop/medicube-collagen-spf-collagen-firming-sun-cream-50ml-4859","https://koreanbeautypoint.com/web/image/product.product/8729/image_1024/%5Bmedicube%20collagen%20spf%5D%20Collagen%20Firming%20Sun%20Cream%2050ml?unique=52f75a0"
"1784124373-483","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","Collagen Lifting Mask","Rs 350","https://koreanbeautypoint.com/shop/medicube-collagen-sheetmask-collagen-lifting-mask-4858","https://koreanbeautypoint.com/web/image/product.product/8728/image_1024/%5Bmedicube%20collagen%20sheetmask%5D%20Collagen%20Lifting%20Mask?unique=1fa3a8f"
"1784124373-484","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","Collagen Jelly Cream 110ml","Rs 4,000","https://koreanbeautypoint.com/shop/medicube-collagen-jelly-cream-collagen-jelly-cream-110ml-4857","https://koreanbeautypoint.com/web/image/product.product/8727/image_1024/%5Bmedicube%20collagen%20jelly%20cream%5D%20Collagen%20Jelly%20Cream%20110ml?unique=1d94d6f"
"1784124373-485","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","Red Acne Body Peeling Shot 110g","Rs 3,000","https://koreanbeautypoint.com/shop/medicube-body-peeling-red-acne-body-peeling-shot-110g-4853","https://koreanbeautypoint.com/web/image/product.product/8723/image_1024/%5Bmedicube%20body%20peeling%5D%20Red%20Acne%20Body%20Peeling%20Shot%20110g?unique=06b3471"
"1784124373-486","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","Azelaic Acid Niacinamide Deep Clean Foam Cleanser 120g","Rs 3,000","https://koreanbeautypoint.com/shop/medicube-azelaic-foam-azelaic-acid-niacinamide-deep-clean-foam-cleanser-120g-4852","https://koreanbeautypoint.com/web/image/product.product/8722/image_1024/%5Bmedicube%20azelaic%20foam%5D%20Azelaic%20Acid%20Niacinamide%20Deep%20Clean%20Foam%20Cleanser%20120g?unique=6d2d985"
"1784124373-487","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","Azelaic Acid Exosome Shot 2000 30ml","Rs 3,500","https://koreanbeautypoint.com/shop/medicube-az-exo-shot-azelaic-acid-exosome-shot-2000-30ml-4851","https://koreanbeautypoint.com/web/image/product.product/8721/image_1024/%5Bmedicube%20az%20exo%20shot%5D%20Azelaic%20Acid%20Exosome%20Shot%202000%2030ml?unique=affe57f"
"1784124373-488","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","Azelaic Acid 16 BB Calming Serum 30ml","Rs 3,300","https://koreanbeautypoint.com/shop/medicube-az-16-serum-azelaic-acid-16-bb-calming-serum-30ml-4850","https://koreanbeautypoint.com/web/image/product.product/8720/image_1024/%5Bmedicube%20az%2016%20serum%5D%20Azelaic%20Acid%2016%20BB%20Calming%20Serum%2030ml?unique=9606aab"
"1784124373-489","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","Age-R Vita C Pro Ampoule 20ml","Rs 3,600","https://koreanbeautypoint.com/shop/medicube-age-r-vita-c-amp-age-r-vita-c-pro-ampoule-20ml-4849","https://koreanbeautypoint.com/web/image/product.product/8719/image_1024/%5Bmedicube%20age-r%20vita%20c%20amp%5D%20Age-R%20Vita%20C%20Pro%20Ampoule%2020ml?unique=feda26c"
"1784124373-490","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","Age-R Glutathione Glow Toner 140ml","Rs 3,500","https://koreanbeautypoint.com/shop/medicube-age-r-glow-toner-age-r-glutathione-glow-toner-140ml-4848","https://koreanbeautypoint.com/web/image/product.product/8718/image_1024/%5Bmedicube%20age%20r%20glow%20toner%5D%20Age-R%20Glutathione%20Glow%20Toner%20140ml?unique=feda26c"
"1784124373-491","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","Kojic Acid Turmeric Vita Capsule Cream 53g","Rs 3,600","https://koreanbeautypoint.com/shop/medicube-kojic-capsule-cream-kojic-acid-turmeric-vita-capsule-cream-53g-7673","https://koreanbeautypoint.com/web/image/product.product/11691/image_1024/%5Bmedicube%20kojic%20capsule%20cream%5D%20Kojic%20Acid%20Turmeric%20Vita%20Capsule%20Cream%2053g?unique=433b209"
"1784124373-492","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","Hyaluronic Moisturizing Capsule Cream 55g","Rs 3,600","https://koreanbeautypoint.com/shop/medicube-hyaluronic-capsule-cream-hyaluronic-moisturizing-capsule-cream-55g-7672","https://koreanbeautypoint.com/web/image/product.product/11690/image_1024/%5Bmedicube%20hyaluronic%20capsule%20cream%5D%20Hyaluronic%20Moisturizing%20Capsule%20Cream%2055g?unique=1fa3a8f"
"1784124373-493","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","Kojic Acid Turmeric Body Peel Shot","Rs 3,300","https://koreanbeautypoint.com/shop/medicube-kojic-peel-shot-kojic-acid-turmeric-body-peel-shot-8766","https://koreanbeautypoint.com/web/image/product.product/15524/image_1024/%5Bmedicube%20kojic%20peel%20shot%5D%20Kojic%20Acid%20Turmeric%20Body%20Peel%20Shot?unique=3205146"
"1784124373-494","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","Kojic Acid Turmeric Niacinamide Serum","Rs 3,300","https://koreanbeautypoint.com/shop/medicube-kojic-serum-kojic-acid-turmeric-niacinamide-serum-8752","https://koreanbeautypoint.com/web/image/product.product/15510/image_1024/%5Bmedicube%20kojic%20serum%5D%20Kojic%20Acid%20Turmeric%20Niacinamide%20Serum?unique=f9241da"
"1784124373-495","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","PDRN Collagen Glow Jelly Serum","Rs 3,300","https://koreanbeautypoint.com/shop/medicube-pdrn-jelly-serum-pdrn-collagen-glow-jelly-serum-8741","https://koreanbeautypoint.com/web/image/product.product/15499/image_1024/%5Bmedicube%20PDRN%20jelly%20serum%5D%20PDRN%20Collagen%20Glow%20Jelly%20Serum?unique=d8a9f46"
"1784124373-496","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","Kojic Acid Turmeric Toning Cleanser","Rs 2,300","https://koreanbeautypoint.com/shop/medicube-turmeric-cleanser-kojic-acid-turmeric-toning-cleanser-8740","https://koreanbeautypoint.com/web/image/product.product/15498/image_1024/%5Bmedicube%20turmeric%20cleanser%5D%20Kojic%20Acid%20Turmeric%20Toning%20Cleanser?unique=433b209"
"1784124373-497","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","Kojic Acid Turmeric Resurfacing Toner","Rs 3,500","https://koreanbeautypoint.com/shop/medicube-turmeric-toner-250ml-kojic-acid-turmeric-resurfacing-toner-8739","https://koreanbeautypoint.com/web/image/product.product/15497/image_1024/%5Bmedicube%20turmeric%20toner%20250ml%5D%20Kojic%20Acid%20Turmeric%20Resurfacing%20Toner?unique=a4165f6"
"1784124373-498","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","Kojic Acid Turmeric Vita Jelly Mist Serum","Rs 3,500","https://koreanbeautypoint.com/shop/medicube-turmeric-serum-kojic-acid-turmeric-vita-jelly-mist-serum-8729","https://koreanbeautypoint.com/web/image/product.product/15487/image_1024/%5Bmedicube%20turmeric%20serum%5D%20Kojic%20Acid%20Turmeric%20Vita%20Jelly%20Mist%20Serum?unique=55d672c"
"1784124373-499","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","Zero Pore Blackhead Mud Mask 100g","Rs 2,800","https://koreanbeautypoint.com/shop/medicube-zero-pore-mud-mask-zero-pore-blackhead-mud-mask-100g-4896","https://koreanbeautypoint.com/web/image/product.product/8766/image_1024/%5Bmedicube%20zero%20pore%20mud%20mask%5D%20Zero%20Pore%20Blackhead%20Mud%20Mask%20100g?unique=3dfb0f2"
"1784124373-500","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","Zero Pore Pad Mild 70 Pads","Rs 3,800","https://koreanbeautypoint.com/shop/medicube-zero-pore-mild-pad-zero-pore-pad-mild-70-pads-4895","https://koreanbeautypoint.com/web/image/product.product/8765/image_1024/%5Bmedicube%20zero%20pore%20mild%20pad%5D%20Zero%20Pore%20Pad%20Mild%2070%20Pads?unique=eed15ed"
"1784124373-501","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","Zero Pore Cream 2.0","Rs 3,300","https://koreanbeautypoint.com/shop/medicube-zero-pore-cream-20-zero-pore-cream-20-4894","https://koreanbeautypoint.com/web/image/product.product/8764/image_1024/%5Bmedicube%20zero%20pore%20cream%202.0%5D%20Zero%20Pore%20Cream%202.0?unique=affe57f"
"1784124373-502","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","Zero Pore Pad 2.0 70 Pads","Rs 4,000","https://koreanbeautypoint.com/shop/medicube-zero-pore-20-pad-zero-pore-pad-20-70-pads-4893","https://koreanbeautypoint.com/web/image/product.product/8763/image_1024/%5Bmedicube%20zero%20pore%202.0%20pad%5D%20Zero%20Pore%20Pad%202.0%2070%20Pads?unique=7ff873f"
"1784124373-503","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","Zero Foam Cleanser 120ml","Rs 1,800","https://koreanbeautypoint.com/shop/medicube-zero-foam-zero-foam-cleanser-120ml-4892","https://koreanbeautypoint.com/web/image/product.product/8762/image_1024/%5Bmedicube%20zero%20foam%5D%20Zero%20Foam%20Cleanser%20120ml?unique=affe57f"
"1784124373-504","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","Deep Vita C Capsule Cream 55g","Rs 3,800","https://koreanbeautypoint.com/shop/medicube-vita-c-capsule-cream-deep-vita-c-capsule-cream-55g-4890","https://koreanbeautypoint.com/web/image/product.product/8760/image_1024/%5Bmedicube%20vita%20c%20capsule%20cream%5D%20Deep%20Vita%20C%20Capsule%20Cream%2055g?unique=affe57f"
"1784124373-505","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","TXA Niacinamide 15 Serum 30ml","Rs 3,300","https://koreanbeautypoint.com/shop/medicube-txa-serum-txa-niacinamide-15-serum-30ml-4889","https://koreanbeautypoint.com/web/image/product.product/8759/image_1024/%5Bmedicube%20TXA%20serum%5D%20TXA%20Niacinamide%2015%20Serum%2030ml?unique=98581a6"
"1784124373-506","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","TXA Niacinamide Capsule Cream 55g","Rs 3,600","https://koreanbeautypoint.com/shop/medicube-txa-capsule-cream-txa-niacinamide-capsule-cream-55g-4888","https://koreanbeautypoint.com/web/image/product.product/8758/image_1024/%5Bmedicube%20TXA%20capsule%20cream%5D%20TXA%20Niacinamide%20Capsule%20Cream%2055g?unique=e3aeb91"
"1784124373-507","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","Triple Collagen Cream 50ml","Rs 3,300","https://koreanbeautypoint.com/shop/medicube-triple-collagen-cream-triple-collagen-cream-50ml-4886","https://koreanbeautypoint.com/web/image/product.product/8756/image_1024/%5Bmedicube%20triple%20collagen%20cream%5D%20Triple%20Collagen%20Cream%2050ml?unique=affe57f"
"1784124373-508","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","Deep Peptide Radiance Mask","Rs 420","https://koreanbeautypoint.com/shop/medicube-peptide-sheetmask-deep-peptide-radiance-mask-4882","https://koreanbeautypoint.com/web/image/product.product/8752/image_1024/%5Bmedicube%20peptide%20sheetmask%5D%20Deep%20Peptide%20Radiance%20Mask?unique=affe57f"
"1784124373-509","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","PDRN Pink Hyaluronic Moisturizing Cream 50ml","Rs 2,500","https://koreanbeautypoint.com/shop/medicube-pdrn-pink-cream-pdrn-pink-hyaluronic-moisturizing-cream-50ml-4881","https://koreanbeautypoint.com/web/image/product.product/8751/image_1024/%5Bmedicube%20PDRN%20pink%20cream%5D%20PDRN%20Pink%20Hyaluronic%20Moisturizing%20Cream%2050ml?unique=681a734"
"1784124373-510","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","PDRN Pink Glutathione Serum Mist 100ml","Rs 3,600","https://koreanbeautypoint.com/shop/medicube-pdrn-mist-pdrn-pink-glutathione-serum-mist-100ml-4878","https://koreanbeautypoint.com/web/image/product.product/8748/image_1024/%5Bmedicube%20PDRN%20mist%5D%20PDRN%20Pink%20Glutathione%20Serum%20Mist%20100ml?unique=affe57f"
"1784124373-511","https://koreanbeautypoint.com/page/product_brands","https://koreanbeautypoint.com/shop/brands?brand=101","PDRN Pink Collagen Gel Mask 28g X 1 Sheet","Rs 650","https://koreanbeautypoint.com/shop/medicube-pdrn-gel-mask-pdrn-pink-collagen-gel-mask-28g-x-1-sheet-4875","https://koreanbeautypoint.com/web/image/product.product/8745/image_1024/%5Bmedicube%20PDRN%20gel%20mask%5D%20PDRN%20Pink%20Collagen%20Gel%20Mask%2028g%20X%201%20Sheet?unique=affe57f"
